202,3,583
203,3,727
204,2,9741
205,2,3258
206,1,436
207,3,899
208,2,5963
209,1,1546
210,3,701
211,1,3259
212,2,145
213,3,438
214,3,955
215,1,2058
216,2,3262
217,1,1164
218,1,3368
219,2,3971
220,3,728
221,3,588
222,1,1871
223,1,3578
224,3,836
225,3,347
226,1,1580
227,3,1030
228,1,2810
229,3,437
230,2,8689
231,1,120
232,1,2821
233,1,1706
234,2,8853
235,3,118
236,3,765
237,2,7744
238,3,981
239,3,424
240,3,1109
241,2,924
242,2,893
243,1,64
244,3,726
245,2,2205
246,2,4321
247,2,7760
248,1,586
249,2,27
250,3,632
251,1,62
252,3,351
253,3,185
254,2,2772
255,2,1253
256,3,790
257,1,1505
258,2,275
259,1,927
260,3,1324
261,2,2959
262,1,1698
263,3,708
264,2,458
265,3,7
266,3,25
267,3,208
268,1,279
269,2,7042
270,2,8629
271,2,1967
272,1,2661
273,2,9938
274,1,2522
275,2,6356
276,1,994
277,2,3466
278,2,45
279,2,9016
280,3,344
281,3,440
282,3,601
283,2,2785
284,3,1333
285,1,3415
286,2,4852
287,2,2961
288,1,2084
289,1,1982
290,1,2049
291,1,381
292,2,1613
293,1,1707
294,3,1023
295,1,2930
296,2,6437
297,3,565
298,1,753
299,3,603
300,1,625
301,3,85
302,1,53
303,1,638
304,1,3321
305,2,8330
306,2,2125
307,1,2770
308,3,572
309,2,5296
310,3,1325
311,3,330
312,3,767
313,3,725
314,3,171
315,3,861
316,2,9843
317,1,2667
318,1,669
319,1,587
320,2,5981
321,2,1552
322,2,1759
323,3,710
324,3,190
325,2,7239
326,1,850
327,1,1991
328,1,1720
329,1,3202
330,2,9703
331,3,288
332,1,556
333,1,1969
334,1,2828
335,1,1396
336,1,834
337,1,2077
338,3,404
339,3,219
340,1,683
341,1,1815
342,2,2117
343,2,9633
344,2,8882
345,3,549
346,1,917
347,3,866
348,2,4326
349,2,3959
350,2,1916
351,3,548
352,2,2368
353,3,207
354,3,304
355,3,160
356,3,1151
357,3,843
358,2,3082
359,2,9000
360,3,133
361,3,514
362,3,1120
363,2,981
364,3,1176
365,2,1300
366,1,1566
367,1,294
368,1,640
369,1,2088
370,2,1256
371,2,7723
372,3,1338
373,2,6301
374,1,2468
375,2,8320
376,1,2029
377,2,7601
378,3,1277
379,2,6822
380,3,1067
381,2,64
382,1,3370
383,1,3125
384,1,3114
385,2,6644
386,2,3192
387,3,1273
388,3,724
389,1,2684
390,1,1196
391,3,442
392,3,499
393,1,1061
394,1,267
395,1,3494
396,2,194
397,3,18
398,2,8976
399,2,975
400,3,1161
401,1,3372
402,3,559
403,1,2316
404,3,663
405,1,3434
406,3,591
407,3,789
408,2,8843
409,1,2944
410,3,972
411,3,791
412,2,4694
413,2,7144
414,2,1599
415,3,886
416,3,1236
417,1,1242
418,3,547
419,2,5835
420,1,1290
421,1,3046
422,1,2761
423,2,8239
424,1,3508
425,2,2181
426,1,2455
427,1,636
428,3,172
429,2,6753
430,2,2248
431,1,2910
432,1,114
433,2,6378
434,1,1215
435,2,1079
436,1,2365
437,1,3365
438,3,940
439,1,1526
440,2,3869
441,1,500
442,1,1262
443,1,739
444,3,161
445,3,370
446,1,240
447,1,118
448,1,1234
449,2,132
450,2,9098
451,1,831
452,2,3204
453,2,2977
454,2,7438
455,3,1085
456,2,5482
457,1,2069
458,1,1813
459,3,289
460,3,878
461,1,2612
462,1,1443
463,2,3401
464,2,7803
465,1,1741
466,2,7613
467,2,3229
468,3,247
469,1,2663
470,1,1005
471,3,246
472,1,847
473,2,3648
474,1,2960
475,3,644
476,2,9618
477,2,9164
478,2,7511
479,2,3077
480,1,912
481,2,3856
482,3,439
483,3,287
484,1,1597
485,2,5746
486,2,6881
487,3,1170
488,1,995
489,2,3925
490,1,3130
491,2,8984
492,2,9647
493,1,3324
494,2,7151
495,2,4965
496,1,1439
497,1,2622
498,1,2373
499,3,1345
500,2,52
501,2,128
502,2,223
503,2,238
504,2,270
505,2,335
506,2,359
507,2,445
508,2,456
509,2,551
510,2,706
511,2,764
512,2,846
513,2,1211
514,2,1466
515,2,1537
516,2,1572
517,2,1604
518,2,1659
519,2,1756
520,2,1882
521,2,1891
522,2,1927
523,2,1932
524,2,1940
525,2,1943
526,2,1945
527,2,1978
528,2,2001
529,2,2007
530,2,2045
531,2,2076
532,2,2095
533,2,2121
534,2,2267
535,2,2281
536,2,2401
537,2,2647
538,2,2881
539,2,3351
540,1,2
541,1,18
542,1,403
543,1,449
544,1,477
545,1,500
546,1,526
547,1,564
548,1,575
549,1,584
550,1,605
551,1,642
552,1,727
553,1,782
554,1,914
555,1,947
556,1,972
557,1,979
558,1,998
559,1,1028
560,1,1088
561,1,1103
562,1,1137
563,1,1258
564,1,1454
565,1,1498
566,1,1540
567,1,1558
568,1,1591
569,1,1751
570,1,1785
571,1,1935
572,1,2242
573,1,2281
574,1,2287
575,1,2426
576,1,2536
577,1,2594
578,1,2616
579,1,2705
